Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1771978053,20,,Aggregated,193.300000,0.000000,77,78,78,79,80,81,84,91,160,180,200,30755,0,77,77.63500937845834,72.1800829996937,204.67412500147475,1249.657519102585
1771978054,20,,Aggregated,193.800000,0.000000,77,78,78,79,80,81,84,91,160,180,200,30945,0,77,77.6328518021469,72.1800829996937,204.67412500147475,1249.2838261431573
1771978055,20,,Aggregated,195.700000,0.000000,77,78,78,79,80,81,84,91,160,180,200,31146,0,77,77.6285450800875,72.1800829996937,204.67412500147475,1249.3223527900855
1771978056,20,,Aggregated,195.300000,0.000000,77,78,78,79,80,81,84,91,160,180,200,31340,0,77,77.62487294551413,72.1800829996937,204.67412500147475,1249.2140395660497
1771978057,20,,Aggregated,195.800000,0.000000,77,78,78,79,80,81,84,91,160,180,200,31533,0,77,77.62030351632954,72.1800829996937,204.67412500147475,1249.0167126502395
1771978058,20,,Aggregated,195.500000,0.000000,77,78,78,79,80,81,84,91,160,180,200,31730,0,77,77.615875854631,72.1800829996937,204.67412500147475,1249.3524739993697
1771978059,20,,Aggregated,196.000000,0.000000,77,78,78,79,80,81,84,90,160,180,200,31923,0,77,77.61304940784223,72.1800829996937,204.67412500147475,1249.9276697052283
1771978060,20,,Aggregated,195.800000,0.000000,77,78,78,79,80,81,84,90,160,180,200,32122,0,77,77.60891806962807,72.1800829996937,204.67412500147475,1249.6179876720005
1771978061,20,,Aggregated,196.000000,0.000000,77,78,78,79,80,81,84,92,170,190,200,32304,0,77,77.64862155923718,72.1800829996937,204.67412500147475,1249.8476349678058
1771978062,20,,Aggregated,195.300000,0.000000,77,78,78,79,80,81,84,92,170,190,200,32500,0,77,77.64481302906422,72.1800829996937,204.67412500147475,1249.802523076923
1771978063,20,,Aggregated,194.400000,0.000000,77,78,78,79,80,81,84,92,170,190,200,32700,0,77,77.64266058695937,72.1800829996937,204.67412500147475,1249.6748623853211
1771978064,20,,Aggregated,194.200000,0.000000,77,78,78,79,80,81,84,91,170,190,200,32891,0,77,77.63856535713478,72.1800829996937,204.67412500147475,1249.5017786020492
1771978065,20,,Aggregated,194.400000,0.000000,77,78,78,79,80,81,84,91,160,190,200,33087,0,77,77.63495342698134,72.1800829996937,204.67412500147475,1249.5813763713845
1771978066,20,,Aggregated,194.300000,0.000000,77,78,78,79,80,81,84,91,160,190,200,33282,0,77,77.6307944458722,72.1800829996937,204.67412500147475,1249.6729763836308
1771978067,20,,Aggregated,193.700000,0.000000,77,78,78,79,80,81,84,91,160,190,200,33481,0,77,77.6285894359933,72.1800829996937,204.67412500147475,1250.0921119440877
1771978068,20,,Aggregated,193.800000,0.000000,77,78,78,79,80,81,84,91,160,190,200,33672,0,77,77.62397044002242,72.1800829996937,204.67412500147475,1250.3525778094559
